User Rating Count,Price,Age Rating,Size,lowest_review,highest_review,average_review,game_age,last_update,maintaning_period,dev_freq,dev_avg,genre_Action,genre_Adventure,genre_Board,genre_Card,genre_Casual,genre_Education,genre_Family,genre_Puzzle,genre_Role Playing,genre_Simulation,genre_Sports,genre_infrequent,langs_count,lang_DE,lang_ES,lang_FR,lang_IT,lang_JA,lang_KO,lang_NL,lang_PL,lang_PT,lang_RU,lang_TR,lang_ZH,lang_infrequent,purchases_count,lowest_purchase,highest_purchase,average_purchase,name_sia,sub_sia,excitement_score,attractive_score,Icon1,Icon2,Icon3,Icon4
8,0.0,9.0,31296512,-0.9477,0.8481,-0.04980000000000001,2833,1673,1160,2,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4,1.99,24.99,10.489999999999998,0.0,0.615,0.322,0.0,0.14392658666304964,-0.08376766563335052,-0.1888999260339851,-0.02457221197395812
246,0.0,9.0,28368896,0.3182,0.9738,0.680775,4098,3132,966,88,4.426136363636363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,9.99,3.79,0.464,0.0,0.336,0.0,0.16202469068816022,-0.1656472043249543,-0.18437344014558202,-0.07092590490843388
111,3.99,12.0,110843904,-0.2668,0.9732,0.41569999999999996,3393,1799,1594,1,4.092228864218616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.99,3.99,2.6566666666666667,0.783,0.0,0.31,0.004629629629629629,-0.07833863710221181,-0.03245918657316155,-0.04955307762611487,0.09361116075360167
5,0.0,4.0,21838848,0.0,0.8934,0.4467,4223,1931,2292,2,4.128644314868804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.99,1.99,1.99,0.0,0.0,0.059,0.0,0.45719101134613915,0.08225172548081928,-0.04757750910524912,-0.10704958498197088
254,0.0,12.0,220795904,0.4767,0.994,0.821225,2356,1768,588,1,4.092228864218616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.99,19.99,9.889999999999997,0.0,0.0,0.278,0.0,-0.11555190153103062,0.15725058269332973,-0.1965919985354827,0.08829884086846908
7,1.99,4.0,35136512,0.5267,0.9611,0.7811,3719,1645,2074,8,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.17099999999999999,0.00684931506849315,0.24530748683456532,0.027873023849458525,-0.176417543315584,0.03084811635267542
164,0.0,4.0,411834368,-0.1779,0.9099,0.52312,3069,2386,683,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.99,9.99,2.5614285714285714,0.0,0.0,0.092,0.012345679012345678,-0.15465355156036903,-0.14552627394810713,-0.22489575895202452,0.15754275666165332
10,0.0,12.0,84798464,-0.5859,0.9246,0.350925,2153,2149,4,4,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10,0.99,10.99,2.5900000000000003,0.0,0.0,0.189,0.0,0.11788911368617495,-0.07406185946874318,-0.15190172572358165,0.013676623841095834
8,0.0,4.0,13615104,0.4404,0.9727,0.70655,3329,3158,171,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.379,0.0,0.281,0.0,-0.0025617382771724873,0.07518466086081689,-0.05059748921487522,-0.11719441078107583
8,12.99,12.0,421883904,0.8382,0.8578,0.848,2103,2098,5,26,3.519230769230769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.146,0.0030864197530864196,0.02825058431952452,-0.07123714344277064,-0.189087659768251,-0.01647278472062049
8,0.0,9.0,74819584,0.7351,0.8625,0.7988,2246,2246,0,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.299,0.0,0.09935637701194078,0.04787395128698584,0.028430496885717468,0.3550601338925838
34,0.99,4.0,13491200,-0.0516,0.9554,0.5351666666666667,4342,1905,2437,2,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.186,0.0,0.48044578812105126,-0.0014063552642355343,-0.01899748957056024,0.077301945259207
10,0.99,4.0,46312448,0.0,0.872,0.5121600000000001,2530,1492,1038,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.733,0.205,0.0,0.5506487290682708,-0.014444081437124674,0.15706605253066053,-0.06712164666543315
557,0.0,4.0,9916416,-0.765,0.9944,0.5441999999999999,3454,2294,1160,1,4.092228864218616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.99,2.99,2.99,0.0,0.0,0.139,0.0,0.02066837596146688,0.20256390008541217,0.576288300331867,0.0808425398880147
2217,0.0,9.0,40773632,-0.8977,0.8807,0.33465,4679,1817,2862,4,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.99,0.99,0.99,0.492,0.0,0.153,0.0,0.5532158846099904,-0.013142990679920863,0.02758618007125847,-0.04142329960448726
38,0.0,4.0,318018,-0.0516,0.9325,0.6561250000000001,4076,4020,56,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.7017727376418178,-0.048239268517449044,0.07414322181339725,-0.08198722917280994
6379,0.0,4.0,254709760,0.4895,0.994,0.9222888888888888,3548,1484,2064,14,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,0.99,15.99,5.090000000000001,0.5,0.0,0.267,0.0,-0.09374402112249156,-0.14827579268644422,-0.05358633407449729,0.08429711657953681
1058,3.99,4.0,64977920,-0.2263,0.9308,0.6862555555555555,3734,1817,1917,2,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.99,1.99,1.3233333333333333,0.0,0.0,0.136,0.005235602094240838,-0.29108810404258,0.016069408981577177,0.061099661499672886,-0.10806556640915055
1471,0.0,4.0,176640000,-0.6644,0.9926,0.6708214285714285,2644,1391,1253,5,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,15,1.99,99.99,15.756666666666671,0.0,0.0,0.20400000000000001,0.0,-0.32307379806478204,-0.09764708866615592,0.07950146255686757,-0.1179402963912442
5,0.0,4.0,84904960,0.8834,0.8834,0.8834,2019,1748,271,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99,0.99,0.99,0.0,0.5,0.337,0.0,0.6101117511859064,-0.06039765498733633,0.1464759823668568,-0.11741735748604346
94,0.0,4.0,61448192,-0.2975,0.9805,0.3748666666666667,3504,2911,593,88,4.426136363636363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,5.99,2.59,0.31,0.0,0.293,0.0,-0.11449789362430121,0.0304997827943726,-0.07991091204489459,-0.06704086029874053
1235,2.99,17.0,224284672,-0.9078,0.9928,0.6916,2274,2023,251,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.99,1.99,1.49,0.0,0.687,0.211,0.0,0.2424580147438707,0.16514157619082073,0.15899866306972033,0.17171813267144626
504,0.0,4.0,251311104,-0.2584,0.9722,0.42700000000000005,2063,2029,34,6,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,7.99,3.3900000000000006,0.0,0.0,0.209,0.0,-0.12254965797296864,-0.23193406217689688,-0.016255111463337024,0.016884286884269586
230,4.99,4.0,521525248,0.0,0.9966,0.7971307692307692,2002,1449,553,1,4.092228864218616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1.99,1.99,1.99,0.0,0.355,0.129,0.0,-0.2838012421266249,-0.08391086472616105,-0.05778981503264574,-0.08660652816007908
33,0.0,9.0,39524352,0.032,0.4482,0.24009999999999998,2708,2148,560,2,4.128644314868804,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.22,0.0,-0.14301858973290246,-0.22648001808372922,-0.2232724386658082,0.06070669322750574
500,1.99,4.0,18739200,-0.0,0.9741,0.6163222222222223,3467,1847,1620,1,4.092228864218616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.697,0.0,0.247,0.0012970168612191958,-0.0662514629154887,0.11462866906710911,0.3386187418452555,-0.01830196054648208
311,1.99,9.0,143265792,-0.296,0.9581,0.3798375,2485,1420,1065,6,4.128644314868804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,29.99,7.389999999999999,0.423,0.591,0.379,0.0,0.09234467378816535,-0.08034187237963536,-0.17753003784901739,0.25940421048134304
574,4.99,4.0,183409664,-0.5216,0.9982,0.5380166666666667,4452,2329,2123,14,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.188,0.0,-0.30954581082785615,-0.19169121485158505,-0.07158900186659205,-0.08096142067491616
11,0.0,4.0,74209280,0.0,0.9538,0.5652,3310,2102,1208,1,4.092228864218616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.267,0.008771929824561403,0.34374549448141956,-0.16783798794803134,-0.097793987670106,-0.05317828527724653
56,0.0,4.0,38137856,0.4019,0.9259,0.6880571428571428,3282,2756,526,6,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,0.99,3.99,2.3233333333333337,0.0,0.0,0.212,0.0,-0.258803331727737,0.000658157565987208,-0.15994077562942757,-0.0507293619513568
275,0.99,9.0,43856896,0.8402,0.9468,0.8962142857142856,4167,1685,2482,3,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,0.99,0.99,0.9900000000000001,0.706,0.0,0.265,0.0,-0.26167893013063825,-0.06401954732623232,-0.02221483720921379,-0.10441780151413751
23,0.99,9.0,6000640,-0.743,0.9761,0.47265,3577,2494,1083,3,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.224,0.0,0.145,0.0,0.7308619683606049,0.21659527931311048,0.03664790306033179,-0.06061726805346877
16,4.99,9.0,94124032,0.0,0.9779,0.60131,2994,1600,1394,15,4.128644314868804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.545,0.0,0.334,0.0,-0.35944900845647443,-0.09324972347807445,-0.04173326992147882,-0.1484915037392564
3148,0.0,4.0,42917888,-0.1459,0.996,0.7740285714285714,3349,2644,705,88,4.426136363636363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.99,4.99,2.275714285714286,0.0,0.0,0.148,0.0,-0.02486732717187153,-0.02579780634784781,-0.028248469017403157,0.08853536548806627
86,0.0,4.0,13109248,0.1027,0.9938,0.5672200000000001,4865,2302,2563,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.174,0.0,0.5677087074730433,-0.1416935544295723,-0.009435426967195853,-0.04981757538357214
49,0.0,9.0,140257280,-0.3089,0.9761,0.36893000000000004,2387,1434,953,6,4.128644314868804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,49.99,7.589999999999999,0.473,0.7030000000000001,0.34600000000000003,0.005763688760806916,-0.14640536320033226,-0.04361441561408107,0.043551268256080154,0.15175180696238724
32356,0.0,4.0,44116992,-0.5423,0.9956,0.7667428571428571,3905,1413,2492,3,4.128644314868804,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.444,0.178,0.0,-0.2454815245142637,-0.07451811103043376,0.04413936909663148,-0.18073690330824907
5,0.0,12.0,156164096,0.34,0.4939,0.41695000000000004,1983,1981,2,5,4.128644314868804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.99,5.99,3.3233333333333337,0.429,0.348,0.392,0.0,0.11170541326208569,-0.07428655952388731,-0.21855608446700492,0.12358563311077048
610,0.0,4.0,29645824,0.34,0.962,0.7583833333333333,4523,1973,2550,9,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6,0.0,0.409,0.014423076923076924,-0.2101948165263201,0.02398600053275453,-0.11938750848810373,0.08088961734867114
140,4.99,4.0,417460224,0.204,0.9928,0.74376,3154,2868,286,3,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.99,0.99,0.99,0.0,0.0,0.352,0.0,-0.2990000713307421,0.18185235485591755,0.041844946002230876,-0.11672260636638941
887,0.0,4.0,48218112,0.936,0.9959,0.9762833333333333,2762,2251,511,1,4.092228864218616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.99,9.99,5.49,0.0,0.0,0.265,0.003875968992248062,0.09291872117793708,-0.22725753339131874,0.19552507504031152,0.1841725911791252
90,0.0,4.0,32653312,0.1283,0.9623,0.65858,4154,1506,2648,1,4.092228864218616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.007422329246535414,0.016933903959169314,-0.1547962966390744,-0.20031213735287548
68,0.0,9.0,68919296,-0.743,0.9112,0.1217625,2707,2572,135,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6,2.99,99.99,31.323333333333334,0.494,0.0,0.311,0.0,0.19954783310863744,-0.06108810352605696,-0.24044850598853892,0.05341004142363196
282,0.99,17.0,22059008,-0.3818,0.9826,0.7306416666666666,2141,1854,287,2,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.545,0.0,0.287,0.0,0.6172784599363038,-0.005568325314375455,0.08045977688293902,-0.10893123689914026
262,0.0,4.0,249381888,0.5192,0.9875,0.72055,2315,2223,92,7,4.128644314868804,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.99,1.99,1.99,0.0,0.0,0.176,0.0,-0.13236120005999394,0.22250264579865023,0.25694037901230976,-0.05647978712389751
87,0.0,4.0,43814912,-0.5719,0.9756,0.2189125,3346,2066,1280,4,4.128644314868804,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.20199999999999999,0.0022471910112359553,-0.18781881653967905,-0.19306375417264202,0.08729376385599241,-0.045189614457158946
12,0.0,4.0,34274304,-0.9287,0.9468,0.0749,2748,1931,817,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99,0.99,0.99,0.0,0.0,0.20600000000000002,0.0,0.3214858237981228,0.12784470764933742,0.06974588474762768,-0.12280922392757579
8870,2.99,9.0,301697024,0.8834,0.9936,0.9652900000000001,3091,1388,1703,8,4.128644314868804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,15,1.99,19.99,6.1899999999999995,0.0,0.0,0.27999999999999997,0.004552352048558422,-0.2796857966789635,-0.24794938097175434,-0.04261257682638772,0.023266263139180034
1605,0.0,9.0,152692736,-0.7901,0.9985,0.5451,2567,2408,159,1,4.092228864218616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4.99,99.99,43.739999999999995,0.0,0.0,0.258,0.006024096385542169,-0.37217004118785696,0.203494054157997,-0.030956865133029594,-0.22347879894728181
20,0.0,4.0,6594560,0.4943,0.9485,0.7865333333333334,3321,3315,6,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.3,0.0,0.076,0.0,-0.1626026510177527,-0.2596343334451685,0.24432075211910637,0.052499545158091215
66,0.0,4.0,28335104,0.7783,0.9952,0.9354600000000002,2620,2620,0,2,4.128644314868804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.206,0.0,0.15200000000000002,0.004166666666666667,-0.17248103915520926,-0.12251364802203939,0.10961504795387074,-0.024678506497274856
112,9.99,12.0,786841600,-0.91,0.9513,0.07189999999999999,3217,1547,1670,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.722,0.0,0.268,0.0,0.024744212107078015,-0.14421109274669777,-0.17061343693188225,0.147676732479317
863,3.99,4.0,33033216,0.4588,0.9913,0.8335777777777778,5155,2395,2760,3,4.128644314868804,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.269,0.0,0.10983318166452702,0.008873626176948916,0.19813354959604218,0.31408145042166546
450,0.0,4.0,124673024,0.0,0.9761,0.7127789473684211,1928,1803,125,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.99,19.99,8.39,0.0,0.516,0.296,0.0,-0.2506723810139507,0.5239198753864427,0.41124802685215434,-0.16656931465022912
39,0.0,4.0,42156032,-0.6908,0.9403,0.39869999999999994,2809,2809,0,5,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.323,0.0,0.001961905957204156,-0.36859598014028006,0.21942636179189923,0.04186271073179747
8,0.0,4.0,16911360,0.128,0.3612,0.2446,2999,1443,1556,2,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.247,0.0,-0.16778291278622934,0.1897296646748046,0.010914717718311179,-0.1165825202722835
330,1.99,4.0,22546432,-0.8813,0.9422,0.35455000000000003,3755,1823,1932,4,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1,5.99,5.99,5.99,0.0,0.0,0.14,0.006134969325153374,0.06739473456513567,0.04903180302434141,-0.10944595801403899,0.1623108317571324
6,0.0,9.0,94755840,-0.6937,0.5106,-0.09154999999999996,2169,2169,0,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.156,0.0,-0.2625369725981979,-0.00011834421204408307,0.3006746126797779,-0.15348134050304957
120,0.0,4.0,15915008,0.3612,0.9806,0.8011583333333333,1992,1432,560,11,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,0.99,1.99,1.89,0.0,0.683,0.261,0.0,0.22301869982855482,-0.05513513379998426,-0.10142113688720636,0.054109086519300235
2295,7.99,9.0,261958656,-0.9243,0.9963,0.7337499999999999,4226,2172,2054,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.201,0.0,-0.13203358516101366,0.14825691804924118,-0.1763125176249955,0.02329862091791129
1001,0.0,4.0,198142976,-0.1298,0.9287,0.68496,3358,1422,1936,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,10,0.99,99.99,33.79,0.0,0.0,0.223,0.0,-0.25051516038034377,-0.056404880933498366,-0.06438052868524072,0.09352547421967758
