User Rating Count,Price,Age Rating,Size,Average User Rating,game_age,last_update,maintaning_period,dev_freq,dev_avg,genre_Action,genre_Adventure,genre_Board,genre_Card,genre_Casual,genre_Education,genre_Family,genre_Puzzle,genre_Role Playing,genre_Simulation,genre_Sports,genre_infrequent,langs_count,lang_DE,lang_ES,lang_FR,lang_IT,lang_JA,lang_KO,lang_NL,lang_PT,lang_RU,lang_TR,lang_ZH,lang_infrequent,purchases_count,lowest_purchase,highest_purchase,average_purchase,Description_PCA_0,Description_PCA_1,Subtitle_PCA_0,Subtitle_PCA_1,Name_PCA_0,Name_PCA_1,Icon1,Icon2,Icon3,Icon4,excitement_score,attractive_score,name_sia,sub_sia,lowest_review,highest_review,average_review
2188,0.0,4.0,87956480,4.5,3199,2026,-1173,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.07346422561564704,-0.1897495995657204,-0.017837400283634532,-0.02698814809755365,-0.04955275117184814,0.021030540496159354,0.12750252963982195,-0.1276017546564629,-0.061652496765571226,-0.0076899075674915565,0.14300000000000002,0.0,0.0,0.0,0.2023,0.9866,0.73799
51,0.0,12.0,1279717376,2.5,1710,1414,-296,1,4.128473804100228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,0.99,29.99,10.789999999999997,-0.20882737403834153,-0.18038600098375102,-0.020508428141831514,-0.02737982373872189,-0.02269048581421817,-0.04388995522167009,-0.1162787687557367,-0.04568007875195717,0.04975219152252838,-0.08860343935560629,0.29800000000000004,0.0,0.63,0.545,0.2732,0.9558,0.7131909090909091
2071,0.0,9.0,169772032,4.5,2294,1371,-923,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,10,0.99,99.99,32.089999999999996,-0.07102867210141113,-0.2338054691371128,-0.033101749168296904,0.19174238315520906,0.08260514101557309,0.0037233013550622097,-0.1463356463327214,-0.05455354983417044,-0.12532732937597496,0.05884277044387929,0.326,0.0,0.0,0.0,-0.9704,0.9953,0.3172416666666666
66,0.0,12.0,187938816,4.5,2427,2378,-49,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.99,49.99,15.190000000000001,-0.23155103657989604,-0.14275585301453794,-0.017837400283634532,-0.02698814809755365,-0.02081099130371683,-0.039159945687887505,-0.011799365636268882,-0.01823268794348866,-0.10733093241180482,0.030600514848111566,0.24,0.0,0.0,0.0,-0.7184,0.9903,0.5699285714285715
559,0.0,9.0,64889856,4.5,2345,2319,-26,64,4.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.99,9.99,4.390000000000001,-0.1464007947413731,-0.18071027475857404,-0.017837400283634532,-0.02698814809755365,-0.09172077993969778,0.10892419779481571,0.3451530444415977,-0.008404140291902291,-0.15041965126546697,-0.039372716192556764,0.208,0.0,0.0,0.0,0.0258,0.9854,0.82465
219230,0.0,9.0,164150272,4.5,3569,1384,-2185,9,4.444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.99,19.99,5.590000000000001,-0.23779128643242836,-0.21083672909722204,0.04810519639363187,0.049667459879622386,-0.030744100816704326,-0.07323189429753235,-0.0842775915128729,0.004383116130475447,-0.06016041247094602,0.061926646146288726,0.312,0.004901960784313725,0.0,0.0,-0.967,0.9945,0.09090000000000004
29,0.0,17.0,172824576,4.5,2426,2426,0,2,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.22301877705605924,-0.15156032155806481,-0.017837400283634532,-0.02698814809755365,-0.034676348323081696,-0.08929482656035213,-0.0990527981567389,-0.029621537368094555,0.05753733558588404,-0.04359841603171901,0.348,0.0,0.323,0.0,0.3182,0.9942,0.8622285714285713
80,0.0,9.0,41075712,4.0,2765,2284,-481,1,4.128473804100228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.14404935081101333,-0.25244960469640515,-0.017837400283634532,-0.02698814809755365,-0.054211664513820694,-0.0748723378038692,0.0156174076546585,0.08740224654854369,0.15882313651473107,0.16003112350961082,0.252,0.0,0.0,0.0,-0.8271,0.9606,0.35495
76,0.0,4.0,12113920,4.0,2804,1672,-1132,2,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.99,1.99,1.6566666666666665,-0.16059263783374997,-0.14268771498499264,-0.022711519731391537,-0.025691926273536107,-0.020052524801290498,-0.035889833060868424,0.043018702000250576,-0.06176059752392191,0.10497718066162226,0.005599521075098649,0.229,0.0,0.0,0.0,-0.2212,0.9042,0.5027555555555555
7050,9.99,12.0,3916692480,5.0,2358,1484,-874,4,4.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.22597495501780418,-0.19402571603671942,0.1665370998523296,-0.019633822994769727,-0.024901746477855664,-0.05103391977038882,-0.12349507009354967,0.027684671070013725,-0.03066431695523832,-0.07336500632320722,0.178,0.0,0.0,0.0,-0.7535,0.9922,0.5807900000000001
142,0.0,4.0,1250794496,4.5,2745,2724,-21,3,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,4.99,4.99,4.99,-0.20063773009650848,-0.1856181251357041,-0.017837400283634532,-0.02698814809755365,-0.04023851497891888,-0.002414604665247927,-0.12244928678532632,-0.04239727338204355,-0.11418232869921079,0.11630267435936248,0.202,0.0,0.0,0.0,0.6705,0.9891,0.9011333333333335
265,0.0,4.0,109746176,4.0,4477,1898,-2579,1,4.128473804100228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99,0.99,0.99,-0.2107329632383736,-0.15561739457763837,-0.023193146358793014,-0.027931177414731206,-0.06331935666521224,-0.13748934221435063,-0.08132303777551281,-0.030123120653192247,0.12377462471802433,-0.07814425132671245,0.152,0.0,0.0,0.0,-0.34,0.9821,0.7011166666666666
27183,0.0,4.0,205846528,4.5,2946,1925,-1021,5,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.99,99.99,29.656666666666666,-0.19516272164691015,-0.14262044947253233,-0.04419942706671747,0.6001183021810904,-0.020810991303714547,-0.039159945687893806,-0.035264644498096395,-0.02679509453024672,-0.04260562204725068,0.09154931969993826,0.242,0.0,0.0,0.0,0.4351,0.9897,0.7627
52,5.99,12.0,202891264,3.5,3093,2748,-345,7,3.7857142857142856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.24852418098360626,-0.21584308179549452,-0.017837400283634532,-0.02698814809755365,-0.02177387257127141,-0.04117478007957454,-0.13707661324407946,-0.04566301435670389,-0.038869168742246975,0.041524465892383323,0.123,0.0,0.615,0.0,-0.6749,0.979,0.21137500000000004
400787,0.0,9.0,202785792,4.5,3318,1393,-1925,2,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,8,0.99,99.99,24.865,-0.11510403238166683,-0.20216453585174152,-0.01921463714888088,-0.029667630455901817,-0.02060634926306832,-0.043372923997577736,-0.10148022254063283,-0.020194500155679192,0.07084718922147944,0.006674554909223907,0.172,0.0,0.0,0.0,-0.6705,0.9822,0.39028999999999997
578,0.0,9.0,295038976,3.5,2357,1392,-965,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,99.99,20.089999999999996,-0.2116824806339611,-0.16559787113856164,-0.017837400283634532,-0.02698814809755365,-0.04671160460399425,-0.10654313259387334,-0.11269982544230667,-0.0019308345883870643,-0.13320340557261998,-0.022067462887959553,0.239,0.010101010101010102,0.0,0.0,-0.9817,0.9927,0.43339
414,0.0,4.0,37528576,4.5,3227,1781,-1446,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,1,0.0,0.0,0.0,-0.23194990966069687,-0.14179517482154497,-0.017837400283634532,-0.02698814809755365,0.019233116640819888,0.09953630204022397,-0.053588098270128594,0.0059055338045578614,0.19218435065431336,-0.05992715589096583,0.323,0.0,0.0,0.0,-0.566,0.9705,0.539275
209,0.0,9.0,94068736,4.5,3355,1973,-1382,3,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.99,49.99,8.275714285714287,-0.21773509212891123,-0.14500232371529517,-0.017837400283634532,-0.02698814809755365,-0.021937044831543278,-0.041513335403807514,0.033031810079143596,0.03503427973494699,-0.09418891327248721,-0.017706449283007283,0.29800000000000004,0.0,0.0,0.0,-0.8455,0.9878,0.6919625
428,0.0,4.0,48771072,4.0,3837,1561,-2276,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,14.99,3.5900000000000007,-0.22963716992817362,-0.15470875702769915,-0.03554849550022309,0.20250502764539008,-0.020537569902826378,-0.040569218628161374,-0.11595553511936033,-0.07017748783807042,-0.04433310463792883,-0.05801081880235744,0.17099999999999999,0.0,0.0,0.0,0.7462,0.991,0.9046899999999999
21,0.0,12.0,53153792,5.0,2204,1458,-746,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.20654122970101876,-0.14059327261152438,-0.017837400283634532,-0.02698814809755365,-0.021076194012827225,-0.03976409513046348,0.07462328126523106,-0.10645192252324907,0.008980221894134437,0.010507453509309267,0.229,0.0,0.0,0.0,0.5106,0.9451,0.8212299999999999
881,0.0,4.0,221092864,4.5,2814,1747,-1067,14,4.464285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,49.99,9.290000000000001,-0.11694612614336629,-0.1912480114305046,-0.06417533140792978,1.3912815627947464,-0.34406454828510297,0.7640971281338045,-0.11010837941440822,-0.08187925236103259,-0.05479882824303048,-0.08281314424085026,0.352,0.0,0.545,0.0,0.3612,0.9118,0.6495400000000001
13,0.0,9.0,217592832,2.5,1944,1926,-18,2,3.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5,2.99,9.99,5.590000000000001,-0.20294821060432885,-0.17828064104423896,-0.035095087955965006,0.005849148895959682,-0.03014025886069812,-0.07087791184088826,-0.1366059089824533,-0.046680582939718655,0.016498161451368815,-0.07566597394222482,0.239,0.0,0.0,0.0,-0.3818,0.9359,0.29427777777777775
3918,1.99,12.0,165526528,4.5,2850,1586,-1264,10,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,48.99,10.19,-0.22738488602804396,-0.17380447447064304,-0.017837400283634532,-0.02698814809755365,0.01718577607197738,-0.056949497811179535,-0.1325185355323925,-0.0411989009189762,0.013577240240108342,-0.059040522796495264,0.399,0.0,0.0,0.0,-0.4939,0.9931,0.6762
49,0.0,4.0,48119808,4.0,3899,1611,-2288,2,4.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.99,0.99,0.99,-0.1284971266465592,-0.15759586778002527,-0.036965497780056464,0.081872800336966,-0.04388639552242244,-0.10859285139954028,0.2520175395900322,-0.07638237027730663,-0.041183583503319306,-0.08890843601415598,0.204,0.0,0.0,0.677,0.0258,0.982,0.6813
56,0.0,4.0,85100544,3.5,3798,1534,-2264,2,3.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.99,9.99,4.323333333333333,-0.17003942025440513,-0.1697842925789698,-0.017837400283634532,-0.02698814809755365,-0.01845500681734662,-0.044012274924350926,-0.11773606700408447,-0.021679640012657608,-0.05490116686092636,-0.043375512239739455,0.322,0.0,0.412,0.0,-0.9423,0.9153,-0.06805714285714284
6,0.0,4.0,52230144,3.5,2198,2198,0,1,4.128473804100228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.99,1.99,1.99,-0.22026239802751627,-0.14527583064337446,-0.017837400283634532,-0.02698814809755365,-0.017829919672413676,-0.046689938215648666,-0.0009129898617895094,-0.0037670949205563585,0.17240353358628419,0.169590478096583,0.16799999999999998,0.0,0.0,0.0,-0.5719,0.5106,-0.030649999999999955
600,0.0,4.0,15996928,5.0,3919,1391,-2528,9,4.944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,0.99,3.99,2.19,-0.16724424411120983,-0.20428977704198242,-0.022672789583768654,-0.03620528547565286,-0.019874570162105944,-0.054411088831387386,0.08147784731148416,-0.10396274694016797,-0.03933527475763458,-0.17707017663703872,0.191,0.004878048780487805,0.0,0.0,-0.6908,0.9822,0.5337818181818181
7950,2.99,4.0,8432232,4.0,4953,3800,-1153,9,4.444444444444445,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.1973979872693747,-0.1788774046840606,-0.017837400283634532,-0.02698814809755365,-0.030744100816704326,-0.07323189429753235,0.09119784076290133,-0.09397806098516669,0.06307691515246813,-0.10577353702885171,0.221,0.0,0.0,0.0,-0.4303,0.9981,0.2839
9827,0.0,4.0,931419136,4.5,2387,1420,-967,1,4.128473804100228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,19.99,7.889999999999999,-0.2095142289400129,-0.18461494554075542,0.07082775916700117,0.0166382112618305,-0.023336782525979226,-0.058909887558999945,-0.10742622534577748,0.00412276190109913,-0.030712700252840806,0.008448925589398968,0.395,0.0,0.545,0.0,-0.34,0.9933,0.7542800000000001
695,0.0,4.0,95095808,3.5,2832,2406,-426,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.99,19.99,8.823333333333334,-0.22345716295444704,-0.14702407783666024,-0.017837400283634532,-0.02698814809755365,-0.029871239963693542,-0.01832265127185017,0.10981775822460976,-0.07135522917065794,0.16487998876919094,-0.0005136909109876058,0.378,0.0,0.0,0.0,-0.3612,0.7269,0.3517625
57,0.0,4.0,138716160,4.0,1612,1612,0,6,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0.0,0.0,0.0,-0.228863344592713,-0.14657708370037434,-0.017837400283634532,-0.02698814809755365,-0.037507027250519,-0.10809438856481464,-0.06877479126538866,-0.05305027789583923,-0.08724118848527741,-0.06521942802804133,0.271,0.0,0.0,0.0,0.0423,0.8591,0.5759
12,0.99,4.0,33192960,5.0,3452,1523,-1929,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,22.0,1,0.0,0.0,0.0,-0.05299307243767476,-0.1950198978384704,-0.017837400283634532,-0.02698814809755365,0.47199558708247,0.10759699344780208,0.08318460068090405,-0.07963225112969441,-0.04116964699530337,-0.02824474971455309,0.181,0.0,0.792,0.0,0.0,0.9552,0.6047666666666667
126,0.0,4.0,17956864,4.0,2970,2946,-24,5,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,18.0,1,0.0,0.0,0.0,-0.23628440553033964,-0.1411809572837294,-0.017837400283634532,-0.02698814809755365,-0.020921311020734534,-0.039534181758698134,0.3087268477632332,0.266814991642503,0.10367794624558149,-0.06302185061191229,0.311,0.0,0.0,0.0,0.0,0.9552,0.49224285714285715
920,0.0,4.0,141263872,4.5,1897,1377,-520,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,0.99,39.99,6.790000000000001,-0.1673443179637675,-0.24738428290311493,-0.01918990482063746,-0.029548598363485834,-0.30289499120538005,0.6733111471319722,0.08062226588576404,0.0062636982824185086,-0.006461622855885779,-0.13192226033536028,0.329,0.0,0.0,0.0,-0.8271,0.983,0.6386000000000001
47,0.0,12.0,129716224,2.5,3030,1365,-1665,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2,9.99,29.99,19.99,-0.19031971128968117,-0.17593008069086663,-0.020122378792839214,-0.03140501462444632,-0.025146537426750295,-0.04345789363558835,-0.013967810270279336,0.13573718556248243,-0.03631243694965822,-0.031008303920959056,0.225,0.0,0.0,0.0,-0.7351,0.9011,0.40059000000000006
20,0.0,4.0,115410944,4.5,1931,1817,-114,5,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.22092730182552994,-0.1519352424439948,-0.05798235152161309,0.20814168424514531,-0.028465200021938097,-0.06231679167540986,-0.02972257008110624,0.018062613815401862,0.0675329385257803,0.04752071774131027,0.28400000000000003,0.0,0.0,0.702,-0.763,0.8313,-0.03271999999999999
25,0.0,4.0,244183040,4.5,3173,3101,-72,15,3.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,-0.228998882364809,-0.1530778437940225,-0.017837400283634532,-0.02698814809755365,-0.010172377079965829,-0.04668043237890761,-0.14401219927496423,-0.047990314447279185,-0.06132498580683592,-0.038182016479676145,0.32599999999999996,0.0,0.0,0.0,0.4404,0.9714,0.68664
12,0.0,4.0,34274304,3.5,2736,1919,-817,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99,0.99,0.99,-0.11174568377718161,-0.1631866816336032,-0.017837400283634532,-0.02698814809755365,-0.02108415737855551,-0.039728944460710396,0.25651303981998325,-0.20120701300319704,-0.058013953276944565,-0.15632578637968947,0.236,0.0,0.0,0.0,-0.9287,0.9468,0.0749
486,0.0,12.0,283385856,4.0,4900,1366,-3534,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,34.99,7.989999999999999,-0.13710809029764312,-0.38019537785234914,0.01913195600851851,-0.034071807791103796,-0.004171804548661612,-0.034233602700506446,0.1379944294591029,-0.07549492951758781,0.16867310309708664,0.05310428787281912,0.07300000000000001,0.0,0.0,0.0,0.4588,0.9931,0.821875
22,0.99,4.0,45342720,2.5,4374,2412,-1962,1,4.128473804100228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.99,0.99,0.99,-0.1579572147862847,-0.16097788641149027,-0.017837400283634532,-0.02698814809755365,-0.02150323345021937,-0.056192183002202314,0.039364618486145836,0.1954177660213879,0.019250024390650905,0.09767124300630727,0.323,0.0,0.0,0.0,0.2023,0.9594,0.5708571428571428
1580,0.0,12.0,31551488,4.5,1864,1386,-478,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.99,89.99,23.189999999999998,-0.19014761366044217,-0.20049121508319792,0.10436558879869882,0.004898982039867558,-0.0268545563226899,-0.07387681747829702,-0.099191343855149,-0.010697661667257214,0.11734735044012312,-0.07667104465281115,0.401,0.006896551724137931,0.0,0.0,0.0644,0.9914,0.751725
116,0.0,9.0,275912704,4.0,3073,2504,-569,12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,8,2.99,89.99,22.114999999999995,-0.10462431492160651,-0.20076081182135713,-0.017837400283634532,-0.02698814809755365,-0.028227203799886712,-0.05204866819212397,-0.08832893105496255,-0.009618337973460197,-0.00024532880693186823,-0.012386678929732981,0.357,0.0045871559633027525,0.688,0.0,-0.7352,0.9966,0.5370750000000001
5,0.0,9.0,155665408,5.0,2784,2407,-377,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.99,9.99,5.49,-0.21878283008876898,-0.14339656736410977,-0.017837400283634532,-0.02698814809755365,-0.021324545409673698,-0.041948626031410745,0.04249746692848142,-0.0383222042697605,-0.029952512568591078,0.1260798086242507,0.244,0.0,0.688,0.0,0.9274,0.9754,0.9514
98,2.99,4.0,11632640,4.0,4843,3088,-1755,1,4.128473804100228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.17830129551822038,-0.17002978691461312,-0.017837400283634532,-0.02698814809755365,-0.02081099130370874,-0.039159945687902493,-0.050478208770820515,-0.1020187624866333,-0.14838070171970408,0.06426556415992447,0.133,0.0,0.0,0.0,-0.0772,0.9961,0.5809
95,0.0,4.0,72022016,3.5,3817,2658,-1159,1,4.128473804100228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.23989973387135674,-0.14911898993946623,-0.017837400283634532,-0.02698814809755365,-0.006557725251409057,-0.03341504716875441,-0.05408963873532062,-0.03608571560279074,0.05938292094179256,0.1376950828186586,0.159,0.024390243902439025,1.0,0.0,-0.8655,-0.5423,-0.7039
14,0.0,17.0,16924672,3.5,3180,3180,0,1,4.128473804100228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1,0.0,0.0,0.0,-0.2211536733078902,-0.13438884147855426,-0.017837400283634532,-0.02698814809755365,-0.004062918571598915,-0.041175019720114864,-0.1113265309645227,-0.028548937292647077,0.042718191376500333,0.02883091045865511,0.0,0.0,0.0,0.0,-0.5679,-0.5679,-0.5679
8828,0.0,4.0,245390336,4.5,3278,1365,-1913,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.99,35.99,11.489999999999998,-0.18695188662500717,-0.22384257518569442,-0.019174347119108454,-0.02950278595730732,-0.35838952112494926,0.7537567707025397,-0.06124283191991468,-0.03186761573643737,0.09667568548962004,0.028979671895007567,0.16,0.0,0.0,0.0,-0.9106,0.9888,0.64242
187,4.99,9.0,34923520,3.5,4752,2329,-2423,4,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.2102286545376267,-0.16068513183986827,-0.017837400283634532,-0.02698814809755365,-0.03154571349804845,-0.06387958324009296,-0.07974679054283387,-0.019699653517226526,0.10466319013396866,0.003912754373020609,0.20500000000000002,0.0,0.615,0.0,-0.2584,0.9524,0.5534888888888889
