User Rating Count,Price,Age Rating,game_age,last_update,maintaning_period,purchases_count,lowest_purchase,highest_purchase,average_purchase,name_word_count,name_sia,sub_word_count,desc_word_count,excitement_score,attractive_score,size_log,dev_freq,dev_avg,lowest_review,highest_review,average_review
12.0,0.0,4.0,2145.0,1727.0,418.0,1,0.0,0.0,0.0,4,0.0,1,179,0.234,0.0,4.26475546799022,1,1.5046544558940846,0.4201,0.99,0.791
199173.0,0.0,4.0,2160.0,1399.0,761.0,10,0.99,34.99,10.989999999999998,4,0.348,4,324,0.228,0.0,5.486416335244491,1,1.5046544558940846,0.7666,0.9925,0.94112
439.0,2.99,12.0,2466.0,1513.0,953.0,1,0.0,0.0,0.0,2,0.688,4,232,0.24,0.0038314176245210726,5.3693420072599665,1,1.5046544558940846,-0.836,0.9973,0.6251333333333333
188.0,0.0,12.0,4692.0,2073.0,2619.0,1,2.99,2.99,2.99,2,0.0,1,101,0.214,0.0,1.1395136400395267,1,1.5046544558940846,-0.0258,0.9892,0.7558374999999999
25.0,1.99,17.0,1899.0,1810.0,89.0,1,0.0,0.0,0.0,2,0.796,5,291,0.306,0.0,5.368086981624899,1,1.5046544558940846,-0.1531,0.981,0.69223
246.0,0.99,9.0,3209.0,2575.0,634.0,6,0.99,29.99,10.99,2,0.0,1,490,0.235,0.0030441400304414,4.776444276963022,1,1.5046544558940846,-0.4767,0.9793,0.373575
29369.0,0.0,9.0,2891.0,1536.0,1355.0,8,0.99,49.99,11.990000000000002,5,0.0,5,166,0.154,0.0,4.053131380086835,6,1.5499748006084448,-0.1298,0.9957,0.7550399999999999
81.0,0.0,4.0,2192.0,1480.0,712.0,6,2.99,99.99,31.323333333333334,2,0.0,1,158,0.095,0.0,5.4621044835559855,4,1.4169926847831635,0.5719,0.9697,0.8475125
15.0,4.99,4.0,1957.0,1404.0,553.0,1,0.0,0.0,0.0,4,0.0,4,549,0.137,0.006220839813374806,3.3259035579463716,1,1.5046544558940846,0.6249,0.9836,0.8715083333333333
10776.0,0.0,4.0,2453.0,1414.0,1039.0,1,0.0,0.0,0.0,3,0.857,5,73,0.18,0.0,5.0648357612257495,1,1.5046544558940846,0.7964,0.9992,0.94075
7.0,0.0,9.0,2359.0,2359.0,0.0,10,4.99,79.99,17.490000000000002,3,0.0,1,437,0.161,0.002,7.331181047110438,6,1.2734646107485832,-0.1446,0.8176,0.48305
24.0,2.99,4.0,3297.0,2068.0,1229.0,1,0.0,0.0,0.0,3,0.0,1,126,0.2,0.0,1.980142617400605,3,1.4445091365049814,-0.6908,0.9431,0.44810000000000005
27.0,0.0,9.0,2764.0,2206.0,558.0,10,0.99,5.99,2.29,2,0.6,1,172,0.40199999999999997,0.0,3.825902344360557,1,1.5046544558940846,0.128,0.8481,0.5906142857142858
249.0,1.99,9.0,4201.0,2051.0,2150.0,6,0.99,2.99,1.9900000000000002,3,0.0,1,512,0.219,0.001564945226917058,3.5407394737850617,1,1.5046544558940846,-0.0516,0.8775,0.3474111111111111
13.0,0.0,4.0,2392.0,1429.0,963.0,1,2.99,2.99,2.99,4,0.483,6,169,0.278,0.004464285714285714,4.7973459634062126,1,1.5046544558940846,-0.8074,0.9382,0.15805000000000002
171.0,0.0,4.0,3219.0,1543.0,1676.0,2,1.99,4.99,3.49,2,0.0,5,244,0.137,0.0,3.2427123442860926,3,1.4445091365049814,-0.5165,0.9689,0.54452
10575.0,0.0,4.0,2170.0,1418.0,752.0,10,0.99,9.99,4.790000000000001,4,0.444,4,237,0.119,0.0,5.321273604218944,1,1.5046544558940846,0.3818,0.9872,0.8415999999999999
9.0,0.0,9.0,2766.0,2761.0,5.0,1,0.0,0.0,0.0,2,0.0,1,354,0.209,0.004796163069544364,4.326605252497007,1,1.5046544558940846,0.6369,0.8834,0.8036199999999999
50.0,0.0,4.0,2676.0,2502.0,174.0,1,0.0,0.0,0.0,2,0.0,1,87,0.11,0.0,4.528966924864153,1,1.5046544558940846,-0.792,0.9885,0.4441428571428571
87.0,0.0,4.0,2621.0,2501.0,120.0,1,1.99,1.99,1.99,12,0.0,1,168,0.196,0.0,5.8166691575326155,2,1.6388570863658862,-0.0258,0.9313,0.31021
8.0,2.99,9.0,4420.0,1970.0,2450.0,1,0.0,0.0,0.0,3,0.0,1,168,0.252,0.0,3.5087953922601733,1,1.5046544558940846,0.743,0.9934,0.9081333333333332
1367.0,0.0,4.0,3523.0,2013.0,1510.0,3,0.99,0.99,0.9899999999999999,5,0.0,3,661,0.092,0.0,4.154746539647269,2,1.4943318376783883,0.8998,0.9943,0.9680833333333333
58.0,0.0,4.0,3472.0,2807.0,665.0,1,2.99,2.99,2.99,2,0.0,1,81,0.295,0.0,4.530214888802037,1,1.5046544558940846,0.0,0.8126,0.5380333333333334
630.0,3.99,9.0,3451.0,1647.0,1804.0,1,0.0,0.0,0.0,3,0.0,1,514,0.132,0.0017064846416382253,5.449032116035674,1,1.5046544558940846,0.7351,0.9904,0.9015249999999999
143.0,0.0,9.0,1935.0,1800.0,135.0,10,1.99,94.99,15.789999999999997,4,0.0,1,251,0.278,0.003194888178913738,4.985707645887177,2,1.6388570863658862,-0.6705,0.9783,0.5050777777777777
451.0,0.0,4.0,2622.0,2474.0,148.0,6,0.99,11.99,4.156666666666667,3,0.0,1,99,0.22399999999999998,0.0,4.978134140715343,4,1.4944990645012606,0.3612,0.9753,0.7904
257852.0,0.0,9.0,2879.0,1418.0,1461.0,10,0.99,9.99,4.090000000000001,1,0.0,4,224,0.10700000000000001,0.004016064257028112,4.430204039716208,1,1.5046544558940846,-0.7061,0.9929,0.6779888888888889
2931.0,0.0,4.0,4426.0,1717.0,2709.0,1,8.99,8.99,8.99,1,0.0,4,195,0.271,0.004405286343612335,3.9441242815798554,2,1.6388570863658862,-0.8329,0.9859,0.5190230769230768
2939.0,0.0,9.0,4161.0,1558.0,2603.0,10,0.99,29.99,6.6899999999999995,4,0.706,4,160,0.34299999999999997,0.0,5.6499301754737035,1,1.5046544558940846,-0.606,0.8442,0.2219111111111111
5.0,0.0,4.0,2457.0,1610.0,847.0,1,0.0,0.0,0.0,2,0.0,6,109,0.19999999999999998,0.0,5.883168527070045,8,1.361973513304399,0.9821,0.9843,0.9832
338.0,0.0,4.0,4451.0,2097.0,2354.0,1,0.99,0.99,0.99,4,0.0,1,85,0.374,0.0,2.7296979225504145,1,1.5046544558940846,0.8863,0.9803,0.9486666666666667
1370.0,4.99,12.0,2046.0,1409.0,637.0,10,2.99,4.99,3.5900000000000007,3,0.0,3,450,0.338,0.005780346820809248,7.762672077976428,1,1.5046544558940846,-0.9807,0.9816,0.54003
12.0,0.0,4.0,2067.0,2067.0,0.0,1,0.0,0.0,0.0,4,0.0,5,100,0.194,0.0,4.161998226259818,1,1.5046544558940846,-0.477,0.9609,0.3947333333333334
118.0,0.0,4.0,2226.0,1528.0,698.0,1,1.99,1.99,1.99,3,0.355,5,158,0.199,0.0,3.6584301434874704,1,1.5046544558940846,0.7351,0.9596,0.8729600000000002
5543.0,4.99,9.0,5154.0,2459.0,2695.0,10,0.99,0.99,0.99,3,0.0,1,310,0.29000000000000004,0.0,3.6888154520658487,2,1.4943318376783883,0.6369,0.9794,0.8748375
5980.0,0.0,4.0,2997.0,1982.0,1015.0,2,1.99,2.99,2.49,3,0.0,1,432,0.15400000000000003,0.0,2.821241734147129,1,1.5046544558940846,0.7579,0.9878,0.9123875
6.0,0.0,4.0,3580.0,2143.0,1437.0,1,2.99,2.99,2.99,1,0.0,1,165,0.131,0.0,4.6860984583565175,1,1.5046544558940846,-0.7845,0.9682,0.360875
1409.0,0.0,4.0,3503.0,1522.0,1981.0,5,0.99,4.99,2.39,5,0.455,5,105,0.281,0.0,4.622123896226018,5,1.6549957860680806,0.6365,0.9949,0.8241
496.0,0.0,17.0,2350.0,1407.0,943.0,10,0.99,19.99,4.590000000000001,3,0.0,4,257,0.20099999999999998,0.0,6.079678187755607,4,1.5720054442193574,-0.6846,0.9941,0.648157142857143
3817.0,0.0,9.0,2550.0,2550.0,0.0,10,0.99,9.99,4.290000000000001,10,0.0,1,319,0.21600000000000003,0.0,4.347584247117665,64,1.5976695130044276,-0.2539,0.9855,0.78695
19.0,0.0,4.0,1988.0,1907.0,81.0,9,0.99,1.99,1.767777777777778,4,0.0,4,127,0.203,0.0,3.4481746018540234,1,1.5046544558940846,0.1531,0.9879,0.68566
60.0,0.0,4.0,2682.0,2645.0,37.0,2,0.99,0.99,0.99,14,0.0,1,189,0.228,0.0,3.9230999884989983,14,1.6778019406759386,0.6124,0.9338,0.7681999999999999
7.0,0.0,4.0,2423.0,2403.0,20.0,1,1.99,1.99,1.99,2,0.0,1,86,0.11299999999999999,0.01,4.603230385791622,6,1.4946727626364726,0.4215,0.891,0.67194
22766.0,0.0,4.0,2403.0,1407.0,996.0,10,0.99,19.99,9.389999999999997,3,0.63,1,353,0.235,0.0,5.588891891822055,1,1.5046544558940846,-0.8484,0.9962,0.7489888888888889
62.0,0.0,12.0,2645.0,2564.0,81.0,1,0.0,0.0,0.0,11,0.5169999999999999,1,358,0.173,0.004705882352941176,3.6347425415263883,1,1.5046544558940846,-0.4404,0.9603,0.37922857142857147
22.0,0.99,4.0,3473.0,2986.0,487.0,1,0.0,0.0,0.0,7,0.298,1,53,0.124,0.0,3.8151525690563446,1,1.5046544558940846,0.2431,0.9169,0.754875
178.0,0.0,4.0,3867.0,2731.0,1136.0,1,2.99,2.99,2.99,3,0.623,1,233,0.274,0.007692307692307693,3.09738159122773,2,1.3498065889908903,-0.2263,0.9865,0.7270142857142857
10746.0,0.0,12.0,3256.0,1576.0,1680.0,10,1.99,99.99,21.29,3,0.711,1,360,0.275,0.0,5.013631972899232,1,1.5046544558940846,-0.1147,0.9552,0.51265
94.0,0.0,4.0,3522.0,2929.0,593.0,10,0.99,5.99,2.59,8,0.31,1,177,0.293,0.0,4.118194413284651,64,1.5976695130044276,-0.2975,0.9805,0.3748666666666667
10.0,4.99,12.0,2619.0,1445.0,1174.0,1,0.0,0.0,0.0,3,0.661,1,263,0.211,0.003257328990228013,5.817653489066664,19,1.252162728110682,-0.8089,0.6361,0.003920000000000012
1731.0,0.0,17.0,3717.0,2697.0,1020.0,6,0.99,24.99,9.823333333333334,7,0.421,1,452,0.32,0.0032733224222585926,4.719823707597509,4,1.4944990645012606,-0.8467,0.917,0.2979
173.0,0.0,4.0,4382.0,3580.0,802.0,1,0.0,0.0,0.0,4,0.524,1,197,0.308,0.013392857142857142,4.818349377550729,15,1.3349826719957867,-0.5627,0.9862,0.5631
64.0,0.0,4.0,3031.0,1409.0,1622.0,1,0.0,0.0,0.0,4,0.0,4,161,0.17900000000000002,0.0,3.368343556791077,3,1.644131041522333,0.9366,0.9982,0.9694200000000001
1095.0,0.0,4.0,3512.0,1650.0,1862.0,1,0.0,0.0,0.0,4,0.6,5,433,0.239,0.001890359168241966,4.3039042153991645,5,1.6549957860680806,0.34,0.9851,0.8598399999999999
64.0,0.0,12.0,3123.0,2227.0,896.0,10,2.99,14.99,6.290000000000001,5,0.273,1,209,0.23500000000000001,0.0,5.81137435496723,1,1.5046544558940846,0.5423,0.9807,0.7837111111111111
5.0,0.0,4.0,3984.0,2083.0,1901.0,1,1.99,1.99,1.99,2,0.0,4,118,0.09,0.0,0.38974756548007333,1,1.5046544558940846,-0.3415,0.9081,0.48070000000000007
112.0,0.0,4.0,5381.0,2972.0,2409.0,1,0.99,0.99,0.99,4,0.0,1,101,0.19399999999999998,0.0,4.810774842150008,2,1.3498065889908903,0.3182,0.9958,0.5931
586.0,9.99,9.0,2389.0,2384.0,5.0,1,0.0,0.0,0.0,2,0.0,1,149,0.179,0.0,5.491650077461753,2,1.6388570863658862,0.9847,0.9983,0.99146
10.0,0.0,9.0,2188.0,2188.0,0.0,3,0.99,9.99,5.323333333333333,6,0.615,1,328,0.327,0.013774104683195593,5.023796306774055,2,1.4943318376783883,-0.836,0.6249,0.08582222222222223
7.0,0.0,9.0,2082.0,1787.0,295.0,5,1.99,7.99,3.5900000000000007,7,0.0,5,245,0.354,0.0,5.701914491060683,1,1.5046544558940846,-0.6119,0.9169,0.21505714285714286
8.0,0.0,9.0,2432.0,1827.0,605.0,1,0.0,0.0,0.0,4,0.333,1,221,0.3,0.003968253968253968,5.965862144784411,1,1.5046544558940846,0.5267,0.8676,0.7656499999999999
17.0,0.0,4.0,3008.0,1819.0,1189.0,1,0.0,0.0,0.0,3,0.0,3,312,0.128,0.0,4.302422230931142,1,1.5046544558940846,-0.5936,0.9776,0.42432222222222227
382.0,0.0,9.0,2802.0,1473.0,1329.0,1,0.0,0.0,0.0,2,0.0,5,23,0.0,0.0,2.6551736188880053,1,1.5046544558940846,0.0,0.991,0.7590454545454546
156.0,0.0,4.0,3429.0,1731.0,1698.0,1,1.99,1.99,1.99,4,0.0,1,55,0.18,0.0,4.612055865193934,2,1.4943318376783883,-0.0093,0.948,0.60835
1461.0,0.0,4.0,5256.0,5019.0,237.0,1,0.0,0.0,0.0,2,0.0,1,99,0.094,0.0,0.9495792690281557,1,1.5046544558940846,0.879,0.9948,0.9425333333333333
231877.0,0.0,12.0,2386.0,1403.0,983.0,10,0.99,99.99,23.689999999999998,4,0.0,4,444,0.226,0.0,5.529507306674447,1,1.5046544558940846,-0.9488,0.9971,0.46360999999999997
5.0,9.99,4.0,2384.0,2384.0,0.0,1,7.99,7.99,7.99,8,0.0,1,514,0.083,0.0,2.964834206898084,1,1.5046544558940846,-0.5588,0.6656,0.00739999999999999
11.0,0.0,4.0,2722.0,2257.0,465.0,1,0.0,0.0,0.0,2,0.0,1,134,0.195,0.0,2.758019098863592,1,1.5046544558940846,-0.9153,0.8271,0.1293
2740.0,0.0,4.0,1756.0,1585.0,171.0,10,0.99,59.99,9.290000000000001,6,0.0,6,550,0.139,0.0014727540500736377,5.274669711798999,14,1.6778019406759386,0.7089,0.9834,0.9244375
42210.0,0.0,4.0,5227.0,4517.0,710.0,1,0.0,0.0,0.0,3,0.0,1,334,0.256,0.002380952380952381,2.806799792676255,1,1.5046544558940846,0.5565,0.969,0.8510857142857142
143.0,4.99,12.0,3451.0,2087.0,1364.0,7,0.99,9.99,3.4185714285714277,4,0.0,1,230,0.248,0.0035587188612099642,4.984411995937567,1,1.5046544558940846,-0.3581,0.9953,0.6406000000000001
46.0,0.0,4.0,3551.0,2263.0,1288.0,1,0.99,0.99,0.99,10,0.537,1,415,0.197,0.0,4.051173143297785,2,1.3498065889908903,-0.8074,0.9022,0.04136000000000001
5.0,3.99,17.0,4470.0,1778.0,2692.0,1,0.0,0.0,0.0,3,0.0,2,150,0.054,0.0,2.6803330726046766,2,1.3498065889908903,0.9936,0.9936,0.9936
144.0,0.0,12.0,2584.0,1443.0,1141.0,6,0.99,5.99,3.1566666666666663,1,0.0,2,203,0.253,0.0,3.490233374400114,2,1.3498065889908903,-0.1182,0.9766,0.8165899999999999
19.0,0.0,4.0,3453.0,3453.0,0.0,1,0.0,0.0,0.0,3,0.0,1,130,0.186,0.0,5.508397270785639,15,1.3349826719957867,-0.841,0.8002,0.0924666666666667
2632.0,0.0,4.0,2606.0,2546.0,60.0,5,1.99,99.99,35.39,2,0.0,1,109,0.22899999999999998,0.0,5.218077946194496,5,1.5908315259031593,0.6486,0.9761,0.87744
487.0,0.0,12.0,3239.0,1428.0,1811.0,10,0.99,99.99,21.189999999999998,3,0.0,3,157,0.186,0.005714285714285714,5.526907561929776,1,1.5046544558940846,-0.886,0.9312,0.42676666666666674
56.0,0.0,4.0,1989.0,1422.0,567.0,1,0.0,0.0,0.0,3,0.0,3,201,0.175,0.0,5.202625161781468,1,1.5046544558940846,-0.3612,0.9943,0.7908333333333333
20.0,0.0,12.0,1572.0,1562.0,10.0,9,0.99,49.99,10.656666666666666,2,0.782,4,59,0.095,0.0,5.188662487742195,1,1.5046544558940846,0.05,0.9287,0.63617
12661.0,0.0,12.0,4592.0,2369.0,2223.0,6,4.99,99.99,31.656666666666666,1,0.0,1,216,0.20299999999999999,0.0,4.12928124019188,2,1.4943318376783883,-0.2732,0.9819,0.6726125000000001
62.0,0.0,9.0,2540.0,2522.0,18.0,6,0.99,19.99,6.656666666666666,6,0.684,1,164,0.306,0.0,4.7918725330926195,1,1.5046544558940846,-0.9451,0.6499,-0.04921428571428572
1175.0,0.0,9.0,3107.0,3028.0,79.0,10,2.99,99.99,24.39,4,0.649,1,136,0.346,0.0,3.780254629205067,1,1.5046544558940846,-0.0171,0.9691,0.779875
112.0,0.0,4.0,2664.0,1677.0,987.0,10,0.99,4.99,2.1900000000000004,3,0.0,1,106,0.175,0.0,4.598489358877819,2,1.6388570863658862,-0.6597,0.9559,0.50571
8.0,12.99,12.0,2121.0,2116.0,5.0,1,0.0,0.0,0.0,5,0.0,1,292,0.146,0.0030864197530864196,6.044730167181848,19,1.252162728110682,0.8382,0.8578,0.848
235.0,0.0,12.0,3451.0,1530.0,1921.0,1,0.0,0.0,0.0,2,0.0,5,205,0.193,0.0,4.880384457416145,1,1.5046544558940846,0.7184,0.9922,0.9079714285714287
49.0,0.0,12.0,2853.0,2853.0,0.0,1,0.0,0.0,0.0,8,0.659,1,153,0.196,0.0,4.454628559021009,1,1.5046544558940846,-0.9127,0.7184,-0.03362499999999998
1249.0,0.99,4.0,4702.0,2044.0,2658.0,5,1.99,39.99,18.39,3,0.0,4,148,0.192,0.0,4.535333987572355,4,1.4169926847831635,-0.128,0.9922,0.8584000000000002
5.0,5.99,4.0,2180.0,2180.0,0.0,1,0.0,0.0,0.0,4,0.524,1,100,0.246,0.0,5.258337683850222,1,1.5046544558940846,0.9816,0.9816,0.9816
959.0,0.0,4.0,1990.0,1399.0,591.0,8,0.99,59.99,14.990000000000002,4,0.0,5,250,0.218,0.0,3.3656945486195005,1,1.5046544558940846,0.7812,0.9927,0.9258200000000001
7.0,12.99,12.0,3470.0,2864.0,606.0,9,2.99,9.99,5.8788888888888895,3,0.0,1,29,0.187,0.0,2.49991873577517,1,1.5046544558940846,-0.7184,0.7506,0.25927
227.0,0.0,4.0,2139.0,1436.0,703.0,10,0.99,19.99,5.1899999999999995,3,0.545,4,381,0.259,0.0,5.6396836648314395,1,1.5046544558940846,-0.1118,0.9719,0.62533
84.0,0.0,17.0,2361.0,2069.0,292.0,6,2.99,89.99,28.656666666666666,3,0.0,5,369,0.247,0.002347417840375587,5.048419077925008,12,1.4283414737763875,-0.1027,0.9738,0.7736200000000001
41.0,0.0,4.0,3274.0,2843.0,431.0,1,0.0,0.0,0.0,17,0.0,1,211,0.28500000000000003,0.0,3.3811709853315524,5,1.5266672657382379,0.4939,0.9657,0.8389099999999999
42.0,0.0,4.0,3128.0,1912.0,1216.0,1,4.99,4.99,4.99,5,0.0,1,157,0.189,0.0,6.159960840518743,15,1.3349826719957867,-0.4019,0.9186,0.5700076923076923
79.0,6.99,12.0,2362.0,1676.0,686.0,1,0.0,0.0,0.0,4,0.0,1,287,0.247,0.0,5.62075234017465,1,1.5046544558940846,-0.894,0.989,0.201725
207.0,3.99,4.0,5116.0,2776.0,2340.0,1,0.0,0.0,0.0,3,0.0,1,187,0.194,0.0,3.1671789121956424,1,1.5046544558940846,-0.2732,0.97,0.5898888888888889
52.0,0.99,4.0,2663.0,2233.0,430.0,2,0.99,3.99,2.49,7,0.0,1,66,0.125,0.0,3.6079019096165865,2,1.6388570863658862,-0.9369,0.8979,0.32018
8.0,0.0,9.0,2858.0,1725.0,1133.0,1,0.99,0.99,0.99,1,0.0,1,125,0.128,0.0,3.5152724550189505,1,1.5046544558940846,-0.1027,0.9668,0.45947499999999997
46.0,0.0,4.0,2417.0,2417.0,0.0,5,1.99,9.99,6.390000000000001,8,0.0,1,178,0.186,0.0,4.314271853579474,64,1.5976695130044276,0.0,0.9317,0.42302
1316.0,0.0,9.0,2827.0,1756.0,1071.0,1,2.99,2.99,2.99,4,0.0,4,549,0.153,0.0,4.682692847163935,1,1.5046544558940846,-0.4576,0.9935,0.6089888888888888
1021.0,0.0,9.0,2467.0,1429.0,1038.0,6,1.99,99.99,31.156666666666666,4,0.565,6,256,0.331,0.003289473684210526,5.271129996636825,2,1.6388570863658862,-0.9818,0.9746,0.3759
124.0,2.99,4.0,1758.0,1574.0,184.0,6,0.99,4.99,2.6566666666666667,3,0.0,4,644,0.199,0.0,4.269278900582037,12,1.6289976437201616,0.7949,0.9958,0.9188600000000001
737.0,3.99,4.0,4000.0,1984.0,2016.0,1,0.0,0.0,0.0,3,0.0,6,363,0.227,0.002369668246445498,4.422428188821469,5,1.6549957860680806,0.4939,0.9901,0.78625
24.0,0.0,4.0,4254.0,3517.0,737.0,1,0.0,0.0,0.0,10,0.5,1,95,0.399,0.0,3.5767762575887176,3,1.4445091365049814,-0.128,0.6705,0.27125
2177.0,0.0,9.0,2503.0,1442.0,1061.0,10,0.99,29.99,5.79,4,0.649,3,172,0.371,0.0,4.959513325382501,4,1.4944990645012606,-0.7369,0.9559,0.4001125
117.0,0.99,9.0,2600.0,2544.0,56.0,1,0.0,0.0,0.0,5,0.0,1,122,0.245,0.0,5.284679836723893,5,1.5266672657382379,0.9246,0.9942,0.9652200000000001
88.0,5.99,9.0,3726.0,2012.0,1714.0,1,0.0,0.0,0.0,3,0.535,5,522,0.245,0.0035398230088495575,5.250758060561782,1,1.5046544558940846,-0.2952,0.9661,0.6846833333333332
13.0,0.0,4.0,2204.0,2204.0,0.0,4,0.99,39.99,13.99,5,0.0,1,227,0.257,0.0,5.225858839465399,11,1.654415527609498,0.1531,0.9393,0.5594333333333333
34.0,0.0,4.0,4042.0,2053.0,1989.0,3,0.99,0.99,0.9899999999999999,4,0.655,5,139,0.214,0.0,3.6735692487624045,1,1.5046544558940846,-0.079,0.7906,0.36915
74.0,4.99,4.0,2676.0,2387.0,289.0,1,0.0,0.0,0.0,3,0.0,1,129,0.16,0.0,5.223488987271098,13,1.606618361687889,-0.7964,0.9865,0.11984444444444448
204.0,2.99,4.0,2648.0,1964.0,684.0,1,0.0,0.0,0.0,2,0.0,6,472,0.20099999999999998,0.0,5.287965086123962,5,1.6549957860680806,0.0,0.9765,0.67449
1144.0,0.0,9.0,1947.0,1392.0,555.0,11,0.99,19.99,9.08090909090909,4,0.0,4,541,0.202,0.003246753246753247,5.460878023175223,1,1.5046544558940846,-0.1531,0.9925,0.7909384615384616
4219.0,0.0,4.0,3396.0,2043.0,1353.0,5,1.99,29.99,11.59,2,0.0,1,460,0.265,0.0018281535648994515,5.382220772127539,2,1.6388570863658862,-0.8149,0.926,0.39665
3926.0,0.0,9.0,3808.0,2513.0,1295.0,6,5.99,79.99,24.823333333333334,3,0.583,1,422,0.25,0.0038314176245210726,5.449476788449318,2,1.4943318376783883,0.4019,0.977,0.8347125
1108.0,0.0,4.0,2803.0,2320.0,483.0,2,0.99,1.99,1.49,8,0.0,1,161,0.243,0.0,4.474044126799738,5,1.5908315259031593,-0.5722,0.9486,0.5157200000000001
9.0,0.99,4.0,4306.0,2177.0,2129.0,1,0.0,0.0,0.0,6,0.315,1,125,0.14900000000000002,0.0,1.6632955959634033,1,1.5046544558940846,-0.7579,0.9401,0.21630000000000005
109.0,0.0,12.0,1961.0,1562.0,399.0,3,0.99,2.99,1.656666666666667,4,0.483,4,318,0.177,0.0,3.642334447690586,1,1.5046544558940846,-0.8834,0.5106,0.034750000000000045
53.0,0.0,4.0,4531.0,2743.0,1788.0,1,0.0,0.0,0.0,3,0.429,1,116,0.202,0.015503875968992248,2.953896431931071,1,1.5046544558940846,-0.9194,0.6249,-0.12948888888888888
11.0,0.0,12.0,3123.0,2828.0,295.0,5,2.99,28.99,12.989999999999998,3,0.0,1,198,0.16699999999999998,0.004329004329004329,6.4412850606810155,1,1.5046544558940846,0.5106,0.9531,0.7620666666666667
312.0,0.0,4.0,3796.0,1491.0,2305.0,10,1.99,1.99,1.9899999999999998,2,0.0,4,326,0.247,0.0,2.628034515285802,9,1.677876453769001,0.1779,0.97,0.7544363636363637
12.0,0.0,9.0,2005.0,1954.0,51.0,1,1.99,1.99,1.99,6,0.0,4,205,0.207,0.0,6.611091595010401,2,1.3498065889908903,-0.5859,0.6908,-0.0007555555555555525
634.0,0.0,4.0,5138.0,4402.0,736.0,2,0.99,0.99,0.99,1,0.0,1,395,0.118,0.0021645021645021645,1.2227454896492196,1,1.5046544558940846,-0.6597,0.6124,0.26270000000000004
45.0,0.0,9.0,2129.0,1927.0,202.0,10,1.99,99.99,25.19,4,0.444,4,260,0.23199999999999998,0.0,5.770909642355264,1,1.5046544558940846,-0.7927,0.9201,0.27886
216.0,0.0,4.0,2086.0,1394.0,692.0,5,4.99,99.99,38.989999999999995,6,0.457,4,248,0.158,0.0,5.229896674192523,1,1.5046544558940846,0.5781,0.9821,0.8717444444444445
7.0,0.0,12.0,2213.0,1817.0,396.0,10,0.99,4.99,1.9899999999999998,4,0.7430000000000001,1,239,0.375,0.0,4.6819534335421,1,1.5046544558940846,0.7184,0.8495,0.7841333333333335
84680.0,0.0,12.0,2389.0,1408.0,981.0,10,0.99,19.99,7.489999999999999,5,0.286,5,483,0.163,0.0,5.350422107623657,4,1.6495118239374542,0.953,0.9875,0.9787714285714285
942.0,0.0,4.0,5054.0,1961.0,3093.0,1,2.99,2.99,2.99,6,0.0,1,31,0.265,0.0,2.895528218251829,1,1.5046544558940846,-0.5423,0.8993,0.3797999999999999
7.0,0.0,12.0,3489.0,2709.0,780.0,6,0.99,99.99,30.656666666666666,6,0.0,1,316,0.037,0.0,4.905517948870103,2,1.4943318376783883,0.0,0.431,0.2155
1435.0,2.99,4.0,5034.0,2919.0,2115.0,1,0.0,0.0,0.0,1,0.0,1,408,0.2,0.007692307692307693,3.106176803681131,1,1.5046544558940846,0.875,0.9943,0.9516
82.0,0.0,4.0,2958.0,1431.0,1527.0,1,0.0,0.0,0.0,5,0.286,3,182,0.222,0.0,3.3691897595071096,3,1.644131041522333,0.3612,0.9988,0.836875
674.0,0.0,4.0,4013.0,2442.0,1571.0,5,0.99,9.99,4.99,11,0.518,1,234,0.272,0.0,3.8150623122757423,5,1.3341744852434736,-0.4767,0.967,0.48243
8.0,0.0,9.0,2267.0,2267.0,0.0,4,0.99,4.99,2.74,6,0.734,1,142,0.277,0.0,4.4257908565949755,2,1.3498065889908903,-0.2665,-0.2665,-0.2665
77.0,3.99,12.0,3353.0,1505.0,1848.0,5,0.99,1.99,1.7899999999999998,5,0.452,1,471,0.28500000000000003,0.0055147058823529415,4.724405961462366,4,1.6495118239374542,-0.4692,0.9783,0.5788888888888889
22.0,0.0,4.0,1860.0,1431.0,429.0,6,0.99,94.99,28.99,1,0.0,2,250,0.267,0.0,5.771078789582371,1,1.5046544558940846,-0.6705,0.9726,0.40056428571428565
25.0,0.0,4.0,2188.0,2188.0,0.0,1,0.99,0.99,0.99,1,0.0,1,91,0.186,0.0,4.663906305706448,1,1.5046544558940846,-0.5574,0.0,-0.2548625
2898.0,0.0,12.0,2269.0,1398.0,871.0,10,0.99,9.99,3.9899999999999998,2,0.0,4,229,0.176,0.0,3.995855789372446,1,1.5046544558940846,-0.2325,0.9856,0.6945888888888888
24566.0,0.0,9.0,3556.0,1476.0,2080.0,10,0.99,99.99,32.089999999999996,3,0.0,5,322,0.34700000000000003,0.005012531328320802,4.380873970611833,1,1.5046544558940846,0.5423,0.9887,0.9309666666666667
332.0,0.0,4.0,4285.0,3446.0,839.0,1,0.0,0.0,0.0,2,0.0,1,43,0.092,0.0,3.5093775982243125,2,1.3498065889908903,0.34,0.986,0.6473714285714286
8.0,0.0,4.0,3701.0,2491.0,1210.0,1,2.99,2.99,2.99,3,0.0,1,321,0.183,0.0,2.822642849176379,1,1.5046544558940846,0.4215,0.9979,0.7841199999999999
